"start_time","flow_type","volume","segment_area_id","segment_name","state","city","functional_classification"
"2020-03-01","ped","26",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2020-04-01","ped","69",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2020-04-01","bike","79",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2020-05-01","bike","87",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2020-05-01","ped","80",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2020-06-01","ped","59",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2020-06-01","bike","125",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2020-07-01","ped","53",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2020-07-01","bike","139",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2020-08-01","bike","141",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2020-08-01","ped","48",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2020-09-01","ped","53",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2020-09-01","bike","92",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2020-10-01","ped","9651",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2020-10-01","bike","55",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2020-11-01","ped","43",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2020-12-01","ped","28",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2020-12-01","mixed","12",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2021-01-01","ped","25",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2021-01-01","mixed","10",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2021-02-01","mixed","11",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2021-02-01","ped","19",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2021-03-01","ped","42",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2021-03-01","bike","17",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2021-04-01","ped","41",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2021-04-01","bike","50",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2021-05-01","bike","78",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2021-05-01","ped","57",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2021-06-01","bike","103",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2021-06-01","ped","57",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2021-08-01","bike","107",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2021-08-01","ped","59",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2021-09-01","bike","84",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2021-09-01","ped","57",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2021-10-01","ped","44",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2021-10-01","bike","44",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2021-11-01","ped","26",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2021-11-01","bike","12",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2021-12-01","ped","25",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2022-01-01","ped","59",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2022-02-01","ped","67",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2022-03-01","ped","42",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2022-04-01","ped","24",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2022-04-01","bike","9",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2022-05-01","ped","60",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2022-05-01","bike","61",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2022-06-01","bike","106",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2022-06-01","ped","76",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2022-07-01","ped","68",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2022-07-01","bike","105",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2022-08-01","bike","99",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2022-08-01","ped","99",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2022-09-01","ped","53",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2022-09-01","bike","85",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2022-10-01","bike","40",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2022-10-01","ped","45",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2022-11-01","ped","19",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2022-11-01","bike","10",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2022-12-01","ped","25",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2023-01-01","ped","66",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2023-02-01","ped","52",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2023-03-01","ped","53",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2023-04-01","ped","27",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2023-04-01","bike","13",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2023-05-01","bike","65",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2023-05-01","ped","61",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2023-06-01","ped","101",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2023-06-01","bike","100",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2023-07-01","bike","113",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2023-07-01","ped","97",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2023-08-01","bike","101",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2023-08-01","ped","84",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2023-09-01","bike","74",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2023-09-01","ped","84",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2023-10-01","ped","57",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2023-10-01","bike","32",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2023-11-01","ped","45",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2023-11-01","bike","15",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2023-12-01","ped","21",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2024-01-01","ped","18",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2024-02-01","bike","7",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2024-02-01","ped","31",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2024-03-01","bike","25",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2024-03-01","ped","46",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2024-04-01","bike","41",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2024-04-01","ped","62",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2024-05-01","ped","71",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2024-05-01","bike","48",1540,"Paul Bunyan Trail","MN","Brainerd","Trail or Shared Use Path"
"2019-01-01","ped","17",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2019-02-01","ped","12",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2019-03-01","ped","83",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2019-03-01","bike","14",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2019-04-01","bike","33",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2019-04-01","ped","215",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2019-05-01","ped","605",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2019-05-01","bike","147",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2019-06-01","bike","283",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2019-06-01","ped","875",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2019-07-01","ped","739",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2019-07-01","bike","91",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2019-08-01","bike","79",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2019-08-01","ped","676",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2019-09-01","ped","404",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2019-09-01","bike","32",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2019-10-01","ped","305",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2019-10-01","bike","43",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2019-11-01","ped","256",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2019-11-01","bike","33",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2019-12-01","bike","17",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2019-12-01","ped","172",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2020-01-01","ped","176",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2020-01-01","bike","20",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2020-03-01","ped","671",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2020-03-01","bike","74",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2020-04-01","ped","693",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2020-04-01","bike","156",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2020-05-01","bike","233",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2020-05-01","ped","803",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2020-06-01","ped","1071",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2020-06-01","bike","382",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2020-07-01","bike","454",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2020-07-01","ped","1155",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2020-08-01","bike","406",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2020-08-01","ped","1130",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2020-09-01","bike","274",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2020-09-01","ped","924",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2020-10-01","ped","584",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2020-10-01","bike","98",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2020-11-01","ped","597",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2020-11-01","bike","72",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2020-12-01","bike","27",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2020-12-01","ped","516",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2021-01-01","bike","16",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2021-01-01","ped","417",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2021-02-01","ped","389",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2021-02-01","bike","21",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2021-03-01","bike","114",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2021-03-01","ped","917",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2021-04-01","ped","751",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2021-04-01","bike","148",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2021-05-01","ped","881",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2021-05-01","bike","226",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2021-06-01","bike","453",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2021-06-01","ped","1270",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2021-07-01","bike","507",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2021-07-01","ped","1340",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2021-08-01","ped","1180",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2021-08-01","bike","455",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2021-09-01","bike","359",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2021-09-01","ped","1077",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2021-10-01","bike","150",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2021-10-01","ped","698",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2021-11-01","bike","54",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2021-11-01","ped","450",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2021-12-01","bike","22",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2021-12-01","ped","304",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2022-01-01","ped","200",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2022-01-01","bike","12",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2022-02-01","bike","11",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2022-02-01","ped","187",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2022-03-01","ped","614",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2022-03-01","bike","52",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2022-04-01","bike","65",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2022-04-01","ped","535",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2022-05-01","bike","217",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2022-05-01","ped","864",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2022-06-01","bike","450",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2022-06-01","ped","1242",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2022-07-01","bike","513",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2022-07-01","ped","1279",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2022-08-01","ped","1186",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2022-08-01","bike","471",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2022-09-01","bike","309",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2022-09-01","ped","980",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2022-10-01","bike","161",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2022-10-01","ped","660",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2022-11-01","ped","380",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2022-11-01","bike","56",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2022-12-01","ped","201",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2022-12-01","bike","19",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2023-01-01","bike","22",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2023-01-01","ped","243",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2023-02-01","ped","414",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2023-02-01","bike","26",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
"2023-03-01","ped","516",1541,"Lakewalk Trail","MN","Duluth","Trail or Shared Use Path"
